country,year,suicides_no,population,gdp_for_year,gdp_per_capita,population_change,gdp_per_capita_change,15-24 years,25-34 years,35-54 years,5-14 years,55-74 years,75+ years,mean_age,female
Australia,1995,2170,16766300,367216364716,21902,216900,0.11108574559400967,0.16079278075663683,0.16930390127815917,0.2970005308267179,0.15434532365518927,0.1668167693528089,0.051740694130487944,38.444498786255764,0.5035100171176705
Australia,1996,2426,17015100,400302731411,23526,248800,0.06903000935135595,0.15727207010243843,0.1682387996544246,0.3008974381578715,0.1536458792484323,0.16650504551839249,0.05344076731844068,38.634742082033014,0.5038113205329384
Australia,1997,2646,17221300,434568007513,25234,206200,0.06768645478322897,0.1530866427040932,0.1671451051895037,0.3046538879178691,0.15273126883568605,0.1673156498057638,0.055067445547084135,38.86907376330474,0.5042327234297063
Australia,1998,2632,17421730,398899138574,22897,200430,-0.10206577280866488,0.1498696742516386,0.16515598623098854,0.3081709451357586,0.151898577236589,0.16823260376552732,0.056672213379497904,39.091008757454055,0.5044948463786317
Australia,1999,2488,17641702,388395162301,22016,219972,-0.040016351744186045,0.14760996416332164,0.16300144963337437,0.3099942397848008,0.15115996177693058,0.1699829755655095,0.05825140907606307,39.30384636357648,0.5047123004345045
Australia,2000,2391,17874410,415034227218,23219,232708,0.05181101683965718,0.14648282097143348,0.16090220600288346,0.31063039283534394,0.15033206690458595,0.17184790994499957,0.059804603340753625,39.491916376540544,0.5049089172733534
Australia,2001,2458,18130883,378215090694,20860,256473,-0.11308724832214766,0.14644388803347305,0.15849729988329858,0.31056578987355443,0.14918418479673604,0.17383135724829288,0.06147748016464504,39.67572318457959,0.5050901271603816
Australia,2002,2319,18370058,394486709920,21474,239175,0.028592716773772935,0.1463956727844844,0.1566305887548096,0.308443283085987,0.14769996915633038,0.17802529529302522,0.06280519092536344,39.89386397146923,0.504542827246381
Australia,2003,2156,18608029,466294700058,25059,237971,0.14306237280019155,0.14661294863631177,0.15486685881669682,0.30682954116204353,0.14600799472098844,0.1815908068500968,0.06409184981386261,40.096883716163596,0.5042372838090482
Australia,2004,2114,18854551,611904253806,32454,246522,0.22786097245331854,0.14770619570839952,0.1531659915953448,0.30608222916578604,0.14489536239818174,0.1836804811740147,0.06446973995827321,40.1909167712347,0.5044591621407479
Australia,2006,2117,19109246,745521862833,39014,254695,0.168144768544625,0.14838267297411945,0.15110549102774645,0.3050371532189182,0.14320638292060295,0.18685567185644059,0.06541262800217235,40.36524596522542,0.5045367043786029
Australia,2007,2229,19734430,851962785585,43171,625184,0.09629149197377869,0.14978608452334322,0.1485314245204954,0.3042005773665619,0.13912568034648073,0.19198112131944017,0.06637511192367856,40.65260461031811,0.5039908424008193
Australia,2008,2341,20120312,1052584601611,52315,385882,0.1747873458855013,0.1507968166696421,0.14945101248926956,0.3022999842149565,0.13679092053840913,0.19432665855280973,0.06633460753491298,40.740549649528305,0.5035608791752335
Australia,2009,2337,20529317,926448240318,45128,409005,-0.15925811026413755,0.15159661668237673,0.15141814021382202,0.2998920032264103,0.13459673305254138,0.19629839609374242,0.06619811073110712,40.80181917401344,0.5031418239583908
Australia,2010,2420,20847547,1144260547873,54887,318230,0.17780166523949203,0.1506417997282846,0.1528444089849036,0.29784736784620275,0.13283011185920338,0.1992860359062867,0.066550275675119,40.93996670207771,0.5032369515703694
Australia,2011,2392,20881910,1394280784778,66770,34363,0.17796914782087764,0.1467836036071413,0.15297120809351253,0.29676662719071195,0.1329140389935595,0.2032344742411015,0.06733004787397322,41.14174182342515,0.5034119484280892
Australia,2012,2580,21238909,1543411012580,72669,356999,0.08117629250436913,0.14518664776990192,0.1547967929991131,0.2941903936779427,0.13236000022411698,0.20571485098410658,0.06775131434481875,41.24013149639654,0.5033517022931827
Australia,2013,2608,21600180,1573696522007,72856,361271,0.0025667069287361372,0.14371722828235692,0.1564361500691198,0.2912154435750072,0.13211394534675175,0.2082376165383807,0.06827961618838362,41.33247593307093,0.5034202492757005
Australia,2014,2891,21927587,1464955475994,66809,327407,-0.09051175739795536,0.14255512929899675,0.1572344006661563,0.2882130167810986,0.13200321585772296,0.21086487993412134,0.06912935746190405,41.43996509967102,0.5037740814801008
Australia,2015,3027,22240785,1349034029453,60656,313198,-0.10144091268794514,0.14097051880138223,0.15781727128786147,0.2856437846056243,0.13199448670539282,0.21351642938862095,0.07005750921111822,41.561299882175916,0.503647330793405
Austria,1985,2091,7110115,69386774475,9759,NA,NA,0.18105473680805445,0.15380173175820644,0.2640358137667253,0.13064950426258928,0.20073247760408938,0.06972573580033516,40.39755193833011,0.5275886536293717
Austria,1986,2139,7119149,99036165210,13911,9034,0.29846883761052406,0.17855266128016142,0.1576965168168274,0.2648621345051213,0.1281289378828846,0.199947212791866,0.07081253672313924,40.51766861460548,0.5269117137455614
Austria,1987,2069,7130006,124168442860,17415,10857,0.2012058570198105,0.17456170443615335,0.16197980759062475,0.266050687755382,0.12648292301577305,0.19887556896866568,0.07204930823340121,40.6388416783941,0.5262361630551222
Austria,1988,1851,7144410,133339397080,18663,14404,0.06687027809033917,0.16956935562208775,0.16638728740371844,0.2677521306867887,0.12555970332049812,0.19744723497111727,0.07328428799578972,40.75068340142853,0.5255261106235505
Austria,1989,1898,7177666,133105805928,18544,33256,-0.006417169974115617,0.1646792982565642,0.17129927750887267,0.2697874211477659,0.12489059814151285,0.1953608596443468,0.07398254530093766,40.808876450924295,0.5246178911083352
Austria,1990,1825,7231353,166463386663,23020,53687,0.1944396177237185,0.16009908519194127,0.17615292739823377,0.27243325004324914,0.12431947382460792,0.1936434302128523,0.07335183332911559,40.81098931278836,0.5234252843140142
Austria,1991,1769,7299728,173794177725,23808,68375,0.03309811827956989,0.15523989387001816,0.18020657756015018,0.2760039826141467,0.12433271486280037,0.1931426760010784,0.07107415509180616,40.770078693343095,0.5222176771518062
Austria,1992,1759,7375368,195078126346,26450,75640,0.09988657844990548,0.15006654583201814,0.18330854812939504,0.2801637830139459,0.12497952644532449,0.19331998077926416,0.06816161580005228,40.71728895425964,0.5212665998496617
Austria,1993,1704,7433569,190379720927,25611,58201,-0.03275936121197923,0.1445047459706098,0.1856172990389946,0.2842596873722434,0.1256547157899523,0.19442894792528326,0.06553460390291663,40.71516992712384,0.5204557864465912
Austria,1994,1776,7462552,203535242742,27274,28983,0.06097382122167632,0.13884486165054527,0.1864848646950802,0.28620825690728857,0.1261481327031289,0.19787801813642303,0.06443586590753404,40.851415842730475,0.5198452218490404
Austria,1995,1788,7477030,241038283063,32237,14478,0.15395353165617148,0.1343621732158357,0.18533160894098324,0.2862042816465896,0.1263321131518798,0.2024551192117726,0.06531470383293901,41.10103811272658,0.5195262022487539
Austria,1996,1779,7493706,237250948791,31660,16676,-0.018224889450410613,0.13120370615020124,0.18271466748228446,0.28713789945855894,0.1261738851243964,0.20561948920867726,0.06715035257588169,41.36150524186564,0.519313674702477
Austria,1997,1592,7512589,212790348405,28325,18883,-0.1177405119152692,0.1288417348533242,0.1791040345744989,0.29015656253789474,0.12579032341580246,0.2068903276886304,0.06921701692984936,41.59622202146291,0.5190705893800392
Austria,1998,1559,7533519,218259904402,28972,20930,0.022331906668507526,0.1273140746044445,0.1743148188781365,0.2944362388944662,0.12546354499139115,0.20721564517193095,0.07125567745963075,41.805741778842,0.5187687188417525
Austria,1999,1555,7561609,217185787343,28722,28090,-0.00870412923891094,0.12636900426880046,0.16887199536500763,0.2988153711729871,0.12519306406877162,0.20768661802005367,0.07306394710437951,42.002227964974125,0.5183953573902063
Austria,2000,1588,7592073,196799778883,25922,30464,-0.10801635676259548,0.12575419124658047,0.16338831304704263,0.3045984937183823,0.12460009275464026,0.2068831529939188,0.07477575623943553,42.173010586173234,0.517932585737782
Austria,2001,1489,7634560,197337879195,25848,42487,-0.0028628907458991023,0.1256043570290888,0.15778302875345795,0.31051966321569285,0.12374583473048872,0.20579208232039567,0.07655503395087601,42.34008443184676,0.5173398335987929
Austria,2002,1553,7683162,213377771504,27772,48602,0.06927840990926112,0.12614819263214808,0.15236539331072285,0.3140007981089036,0.1228672517903436,0.20679480661737967,0.0778235575405022,42.50929890584111,0.5165802829616244
Austria,2003,1456,7722033,261695778781,33889,38871,0.18050104753754906,0.12753170052497834,0.14725383846455978,0.3166408379762169,0.12145040043211419,0.20858626219287071,0.0785369604092601,42.66533955501097,0.516067206653999
Austria,2004,1422,7773105,300904221505,38711,51072,0.12456407739402237,0.12875459677953663,0.14285925637181024,0.31912369638645044,0.11963185882604184,0.2100524822448687,0.07957810939129216,42.83530519657203,0.5157417788644306
Austria,2005,1399,7827461,315974418605,40367,54356,0.04102360839299428,0.12946241444064685,0.13991522921672814,0.3214953099095607,0.11753185356017744,0.2109387705668543,0.08065642230603257,42.99612862970508,0.5152154702527423
Austria,2006,1297,7869269,335998557270,42698,41808,0.05459272097053726,0.12922852173435678,0.13819301386189747,0.3236798742043257,0.11506494440589081,0.2120071127318179,0.08182653306171132,43.182322271611255,0.5148019466611193
Austria,2007,1285,7897272,388691445387,49218,28003,0.13247185988865862,0.12885728134981295,0.1370755622954357,0.3252691562352164,0.1125023932314855,0.21345611497236008,0.08283949191568937,43.36755274479592,0.5146551872596006
Austria,2008,1267,7925258,430294287388,54294,27986,0.09349099347994254,0.1286898167857753,0.13655593294249851,0.3256869366271735,0.11014493155932589,0.21544030490868563,0.08348207717654113,43.52743216687709,0.5145321451995633
Austria,2009,1278,7946894,400172297861,50356,21636,-0.0782031932639606,0.12849372345975674,0.13616678415491637,0.3255533545558806,0.10797161759046994,0.2179392351275857,0.0838752851113907,43.67994464252323,0.5143763085301
Austria,2010,1264,7968421,391892746545,49181,21527,-0.023891340151684592,0.12779131524300735,0.13582176443739608,0.324782914958936,0.10624852778235487,0.22107504109032391,0.08428043648798175,43.8419104613072,0.5142470509527546
Austria,2011,1288,7995146,431120310089,53923,26725,0.08794021104167053,0.12711049929544752,0.13608982249980175,0.3227842243281111,0.10453442626313515,0.22488782568823634,0.08459320192526816,44.00366985168251,0.5140198815631384
Austria,2012,1276,8031276,409425234155,50979,36130,-0.05774926930696954,0.12667239925511214,0.13706838116383996,0.3200351973957812,0.10279549600835533,0.22870126739511878,0.08472725878179259,44.142437640046246,0.5136085473840022
Austria,2013,1291,8079615,430068712972,53229,48339,0.0422701910612636,0.12567158212365317,0.13863346211422203,0.3170310714062489,0.10156399778949864,0.23211885714851513,0.08498102941786212,44.26558691224768,0.513098705817047
Austria,2014,1314,8141165,441885415806,54278,61550,0.01932643059803235,0.12408359245881885,0.1403666428576254,0.31399081089745756,0.10060648568110338,0.23348378272642797,0.08746868537856682,44.439606616497755,0.5124729691635043
Austria,2015,1251,8219386,382065930308,46484,78221,-0.16767059633422252,0.12292743034577035,0.14205793474111084,0.31058962311783384,0.10007304681882565,0.23286033774298956,0.09149162723346975,44.61026042577876,0.511205824863317
Azerbaijan,1990,114,6156800,8858006036,1439,NA,NA,0.21756431912681912,0.2096868503118503,0.19896699584199584,0.23775337837837837,0.11294828482328483,0.023080171517671517,31.27639358108108,0.5155437889812889
Azerbaijan,1991,134,6290600,8792365811,1398,133800,-0.029327610872675252,0.21304803993259785,0.21067942644580803,0.19835945696753887,0.2393571360442565,0.11606206085270085,0.022493879757097893,31.357104250786886,0.515213175213811
Azerbaijan,1992,144,6370400,4991350458,784,79800,-0.7831632653061225,0.20819728745447696,0.209908326007786,0.19987755870902926,0.24034597513499936,0.12008665075976391,0.021584201933944492,31.499434886349366,0.5144260956925781
Azerbaijan,1993,119,6442600,3973027397,617,72200,-0.2706645056726094,0.20296153726756277,0.20690404495079626,0.20333405767857698,0.24170366001303822,0.12414242697047775,0.02095427311954801,31.683792257784127,0.5133331263775495
Azerbaijan,1994,47,6521200,3313739674,508,78600,-0.21456692913385828,0.19801570263141752,0.20326013617125682,0.20805986628227935,0.24369747899159663,0.12654112739986506,0.020425688523584618,31.81914371588051,0.5123596884009078
Azerbaijan,1995,49,6605900,3052467522,462,84700,-0.09956709956709957,0.1946593196990569,0.19951861214974492,0.21367262598586112,0.24493256028701615,0.12729529662877126,0.019921585249549643,31.910867557789253,0.5114367459392362
Azerbaijan,1996,69,6668100,3176749593,476,62200,0.029411764705882353,0.19339841933984192,0.19744754877701295,0.2167184055428083,0.24513729548147148,0.12757757082227322,0.019720760036592132,31.963902760906407,0.510520238148798
Azerbaijan,1997,107,6711200,3962710163,590,43100,0.19322033898305085,0.1934080343306711,0.19741625938729288,0.216697460960782,0.24514244844439145,0.12759268089164383,0.01974311598521874,31.965147812611754,0.5101025151984742
Azerbaijan,1998,56,7044400,4446396218,631,333200,0.06497622820919176,0.19377093861790926,0.19783090114133212,0.2166401680767702,0.24572710237919482,0.12706547044460847,0.01896541934018511,31.88774061666004,0.5110442337175629
Azerbaijan,1999,54,7106400,4581222442,645,62000,0.021705426356589147,0.19376899696048633,0.19783575368681752,0.21663570865698525,0.24569402228976697,0.12709670156478667,0.01896881684115727,31.88963469548576,0.5120876955983339
Azerbaijan,2000,62,7415250,5272617196,711,308850,0.09282700421940929,0.19897508512862008,0.17327129901217087,0.260443005967432,0.24368699639256935,0.10727217558410033,0.01635143791510738,31.69700954114831,0.5141633795219311
Azerbaijan,2001,317,7518000,5707720391,759,102750,0.06324110671936758,0.2029462623038042,0.1693269486565576,0.26972599095504124,0.23613328012769352,0.10490156956637403,0.016965948390529395,31.89844373503591,0.5135807395583932
Azerbaijan,2002,92,7605700,6235795104,820,87700,0.07439024390243902,0.20733134359756497,0.1669274360019459,0.27718684670707494,0.22690876579407548,0.103948354523581,0.017697253375757654,32.15785529274096,0.5130494234587217
Azerbaijan,2003,129,7674400,7276013032,948,68700,0.1350210970464135,0.21190581674137393,0.16519206713228396,0.28436099239028456,0.21591264463671428,0.10368888773063692,0.01893959136870635,32.498892421557386,0.5125873032419472
Azerbaijan,2004,108,7738250,8680472169,1122,63850,0.15508021390374332,0.21637321099731852,0.16423609989338675,0.2911381772364553,0.2043937582786806,0.1036345426937615,0.020224210900397378,32.85500597680354,0.5121054501986884
Azerbaijan,2007,55,7921100,33050343783,4172,182850,0.7310642377756472,0.22537905088939666,0.16771660501697996,0.30481877517011524,0.17108734897930844,0.10656348234462386,0.024434737599575818,33.970376589110096,0.5106803348019846
Bahamas,1985,1,203700,2320699900,11393,NA,NA,0.23171330387825234,0.18949435444280804,0.21354933726067746,0.24349533627884143,0.10112911143838979,0.020618556701030927,30.689739813451155,0.5090819833087874
Bahamas,1987,3,220900,2713999900,12286,17200,0.07268435617776331,0.2322317790855591,0.19013128112267993,0.21231326392032593,0.24400181077410593,0.1009506564056134,0.020371208691715707,30.636034404708013,0.5061113626075147
Bahamas,1993,7,243500,3092000000,12698,22600,0.03244605449677115,0.22012320328542095,0.21232032854209446,0.23121149897330595,0.2271047227926078,0.08952772073921972,0.01971252566735113,30.942505133470227,0.5104722792607803
Bahamas,1994,3,249300,3259000000,13073,5800,0.028685076111068616,0.21580425190533495,0.21179302045728038,0.23706377858002406,0.2242278379462495,0.09065383072603289,0.02045728038507822,31.211391897312474,0.51103088648215
